Image,Class,height,kfold
image10290.jpg,Attire,107,1
image1302.jpg,misc,120,1
image9904.jpg,Food,61,1
image1568.jpg,Food,60,1
image9873.jpg,misc,53,1
image6519.jpg,misc,53,1
image3499.jpg,misc,80,1
image539.jpg,Decorationandsignage,53,1
image7183.jpg,misc,60,1
image6167.jpg,Food,107,1
image5023.jpg,misc,64,1
image9930.jpg,Food,103,1
image10428.jpg,Food,80,1
image764.jpg,Decorationandsignage,53,1
image3632.jpg,misc,107,1
image8531.jpg,Attire,104,1
image9459.jpg,Attire,53,1
image10018.jpg,misc,46,1
image8512.jpg,Food,51,1
image496.jpg,Food,53,1
image6997.jpg,misc,53,1
image1946.jpg,misc,58,1
image8332.jpg,misc,53,1
image9133.jpg,Food,60,1
image7017.jpg,Food,53,1
image4512.jpg,misc,120,1
image5603.jpg,Attire,80,1
image5208.jpg,Food,40,1
image4027.jpg,Food,80,1
image4033.jpg,Food,53,1
image3630.jpg,Decorationandsignage,60,1
image6089.jpg,Attire,103,1
image10833.jpg,Food,70,1
image5756.jpg,Decorationandsignage,60,1
image5080.jpg,Food,107,1
image2822.jpg,Attire,142,1
image10000.jpg,misc,53,1
image1088.jpg,Food,53,1
image5646.jpg,Attire,56,1
image3528.jpg,Food,50,1
image10130.jpg,Attire,60,1
image816.jpg,Attire,53,1
image10512.jpg,misc,45,1
image943.jpg,Attire,117,1
image6420.jpg,misc,107,1
image6751.jpg,Decorationandsignage,80,1
image4738.jpg,Food,60,1
image8861.jpg,misc,107,1
image5922.jpg,Attire,53,1
image6268.jpg,Food,120,1
image6291.jpg,Food,60,1
image10595.jpg,Food,53,1
image9601.jpg,Food,80,1
image1301.jpg,Attire,68,1
image3781.jpg,Food,60,1
image3775.jpg,Attire,102,1
image10465.jpg,Food,121,1
image10356.jpg,Food,45,1
image10253.jpg,Attire,60,1
image8137.jpg,Food,107,1
image5755.jpg,Decorationandsignage,58,1
image8616.jpg,Food,60,1
image7144.jpg,Food,80,1
image10776.jpg,Decorationandsignage,66,1
image10233.jpg,Food,60,1
image4011.jpg,Attire,67,1
image4937.jpg,Food,53,1
image615.jpg,Food,60,1
image4490.jpg,Food,59,1
image8876.jpg,Food,62,1
image5686.jpg,Food,107,1
image4794.jpg,misc,57,1
image9519.jpg,Food,53,1
image3261.jpg,Decorationandsignage,80,1
image10387.jpg,Food,80,1
image3849.jpg,Food,80,1
image2527.jpg,Food,80,1
image8496.jpg,Attire,120,1
image9337.jpg,Food,80,1
image7166.jpg,Food,53,1
image10136.jpg,Attire,102,1
image3699.jpg,misc,120,1
image5875.jpg,Attire,53,1
image440.jpg,Attire,107,1
image9007.jpg,Food,45,1
image4499.jpg,misc,60,1
image5775.jpg,Food,122,1
image5328.jpg,Attire,97,1
image5064.jpg,Food,90,1
image8779.jpg,Food,80,1
image6777.jpg,Attire,73,1
image10873.jpg,Food,60,1
image3651.jpg,Food,60,1
image5860.jpg,Food,107,1
image2093.jpg,Attire,59,1
image3799.jpg,Decorationandsignage,60,1
image10710.jpg,Food,60,1
image2120.jpg,Food,53,1
image8243.jpg,Food,80,1
image2000.jpg,misc,120,1
image9725.jpg,Decorationandsignage,125,1
image10620.jpg,Attire,104,1
image4091.jpg,Decorationandsignage,53,1
image2887.jpg,Attire,120,1
image10727.jpg,Decorationandsignage,60,1
image1548.jpg,Food,53,1
image4571.jpg,Food,45,1
image5400.jpg,Attire,114,1
image7342.jpg,Food,54,1
image680.jpg,Decorationandsignage,107,1
image9926.jpg,Food,53,1
image2127.jpg,misc,60,1
image3263.jpg,Food,53,1
image10280.jpg,misc,53,1
image1073.jpg,Food,84,1
image2438.jpg,misc,53,1
image4380.jpg,Food,53,1
image3523.jpg,Attire,88,1
image1150.jpg,misc,53,1
image9430.jpg,Decorationandsignage,60,1
image1697.jpg,Food,116,1
image4413.jpg,Attire,92,1
image2193.jpg,Food,107,1
image7777.jpg,Attire,92,1
image5786.jpg,Decorationandsignage,120,1
image8580.jpg,misc,80,1
image6800.jpg,Food,120,1
image4257.jpg,Attire,126,1
image5957.jpg,Food,60,1
image9833.jpg,Decorationandsignage,60,1
image2697.jpg,Decorationandsignage,53,1
image10606.jpg,misc,60,1
image6550.jpg,misc,53,1
image8469.jpg,Food,53,1
image10015.jpg,Attire,53,1
image7181.jpg,Food,107,1
image9868.jpg,Decorationandsignage,60,1
image8450.jpg,Food,120,1
image9569.jpg,Decorationandsignage,133,1
image3223.jpg,misc,60,1
image5162.jpg,Attire,40,1
image2766.jpg,misc,60,1
image3918.jpg,Attire,80,1
image5353.jpg,Food,60,1
image7998.jpg,Food,121,1
image7153.jpg,Food,60,1
image2010.jpg,Food,80,1
image3840.jpg,Food,60,1
image8972.jpg,Food,53,1
image1041.jpg,misc,53,1
image6418.jpg,Attire,65,1
image3162.jpg,misc,53,1
image6365.jpg,Food,53,1
image3547.jpg,Food,80,1
image6993.jpg,Food,128,1
image1582.jpg,misc,60,1
image8749.jpg,misc,60,1
image5110.jpg,Food,58,1
image1592.jpg,misc,119,1
image228.jpg,Decorationandsignage,107,1
image35.jpg,Attire,53,1
image1668.jpg,misc,53,1
image6970.jpg,misc,60,1
image9621.jpg,Food,120,1
image1648.jpg,Decorationandsignage,53,1
image4530.jpg,Decorationandsignage,98,1
image2350.jpg,Food,60,1
image10698.jpg,Attire,80,1
image7928.jpg,Food,44,1
image728.jpg,Food,104,1
image8783.jpg,misc,53,1
image2581.jpg,Decorationandsignage,60,1
image5093.jpg,Decorationandsignage,60,1
image2973.jpg,Decorationandsignage,60,1
image8152.jpg,Food,69,1
image2716.jpg,Food,137,1
image4643.jpg,Decorationandsignage,82,1
image10704.jpg,misc,53,1
image659.jpg,misc,107,1
image3200.jpg,Attire,57,1
image1894.jpg,Attire,77,1
image8997.jpg,Attire,120,1
image8126.jpg,Food,107,1
image1363.jpg,Decorationandsignage,54,1
image8602.jpg,misc,60,1
image5221.jpg,misc,80,1
image4295.jpg,Food,53,1
image4670.jpg,Attire,53,1
image5490.jpg,Attire,60,1
image8486.jpg,Food,60,1
image118.jpg,misc,60,1
image655.jpg,Attire,66,1
image7095.jpg,Food,60,1
image6248.jpg,misc,53,1
image982.jpg,Decorationandsignage,53,1
image1304.jpg,Food,85,1
image3508.jpg,Attire,53,1
image10642.jpg,Food,115,1
image9974.jpg,Attire,107,1
image6078.jpg,misc,80,1
image9410.jpg,misc,60,1
image7455.jpg,Food,120,1
image5530.jpg,Attire,51,1
image5679.jpg,Attire,80,1
image5551.jpg,Food,60,1
image10071.jpg,Food,60,1
image5012.jpg,Food,60,1
image6846.jpg,Decorationandsignage,107,1
image7348.jpg,misc,60,1
image2002.jpg,misc,61,1
image10609.jpg,misc,120,1
image9415.jpg,Food,104,1
image9907.jpg,misc,60,1
image9660.jpg,Food,80,1
image3120.jpg,Decorationandsignage,53,1
image501.jpg,Decorationandsignage,66,1
image7051.jpg,Attire,120,1
image8718.jpg,Attire,113,1
image13.jpg,Decorationandsignage,45,1
image5633.jpg,Food,53,1
image3304.jpg,Attire,80,1
image9149.jpg,misc,53,1
image1158.jpg,Decorationandsignage,60,1
image9365.jpg,Food,60,1
image4238.jpg,Attire,80,1
image6745.jpg,Food,54,1
image5363.jpg,Attire,60,1
image6421.jpg,Decorationandsignage,80,1
image10086.jpg,Decorationandsignage,60,1
image4451.jpg,misc,53,1
image6466.jpg,Food,62,1
image10563.jpg,Food,45,1
image1292.jpg,Attire,60,1
image8160.jpg,misc,49,1
image3418.jpg,Food,60,1
image71.jpg,Attire,53,1
image4304.jpg,Food,53,1
image6656.jpg,Decorationandsignage,52,1
image3403.jpg,Food,107,1
image1129.jpg,Attire,53,1
image1891.jpg,Food,72,1
image2004.jpg,Food,107,1
image10096.jpg,Attire,147,1
image7124.jpg,Food,60,1
image10506.jpg,misc,57,1
image6771.jpg,Attire,60,1
image945.jpg,Attire,53,1
image9135.jpg,Attire,53,1
image9306.jpg,Food,60,1
image9628.jpg,Attire,53,1
image9522.jpg,misc,60,1
image3568.jpg,Attire,60,1
image7525.jpg,misc,60,1
image6524.jpg,Food,60,1
image7990.jpg,Food,107,1
image7477.jpg,Attire,120,1
image4453.jpg,misc,142,1
image1694.jpg,Decorationandsignage,60,1
image2260.jpg,misc,53,1
image6152.jpg,Attire,53,1
image10184.jpg,Attire,140,1
image5199.jpg,Food,53,1
image7046.jpg,Food,80,1
image10412.jpg,Food,53,1
image10713.jpg,Food,53,1
image8630.jpg,Food,60,1
image1999.jpg,Attire,53,1
image6287.jpg,Attire,60,1
image116.jpg,Attire,53,1
image10699.jpg,misc,80,1
image8343.jpg,Food,120,1
image7985.jpg,misc,53,1
image10108.jpg,Attire,60,1
image5866.jpg,Decorationandsignage,59,1
image8958.jpg,misc,53,1
image9188.jpg,Food,74,1
image6775.jpg,Attire,57,1
image1233.jpg,misc,60,1
image7560.jpg,Food,120,1
image6627.jpg,Attire,115,1
image3468.jpg,Food,80,1
image9186.jpg,Food,60,1
image1106.jpg,misc,60,1
image1717.jpg,Attire,80,1
image10381.jpg,Food,53,1
image5669.jpg,Food,80,1
image6594.jpg,Decorationandsignage,60,1
image7562.jpg,Decorationandsignage,60,1
image9880.jpg,Decorationandsignage,60,1
image1398.jpg,Food,60,1
image7307.jpg,Food,107,1
image6058.jpg,misc,120,1
image10516.jpg,Decorationandsignage,77,1
image8209.jpg,Attire,60,1
image8414.jpg,Attire,54,1
image5290.jpg,Food,54,1
image6154.jpg,Food,60,1
image8114.jpg,Attire,70,1
image7973.jpg,Attire,103,1
image6098.jpg,misc,60,1
image1411.jpg,Food,53,1
image110.jpg,misc,53,1
image3061.jpg,misc,60,1
image7349.jpg,Food,120,1
image1221.jpg,Decorationandsignage,53,1
image4352.jpg,Attire,168,1
image5664.jpg,Food,80,1
image4522.jpg,Attire,60,1
image9991.jpg,Food,80,1
image2655.jpg,Attire,107,1
image8540.jpg,Attire,60,1
image10701.jpg,misc,60,1
image1583.jpg,Food,80,1
image8801.jpg,misc,53,1
image9023.jpg,Food,53,1
image2689.jpg,Food,74,1
image6261.jpg,Attire,116,1
image6725.jpg,Attire,80,1
image8407.jpg,Food,120,1
image3837.jpg,misc,80,1
image10038.jpg,Decorationandsignage,107,1
image2588.jpg,Attire,123,1
image3101.jpg,misc,53,1
image2071.jpg,Decorationandsignage,60,1
image10479.jpg,Food,60,1
image7909.jpg,Food,54,1
image6948.jpg,misc,80,1
image2380.jpg,Food,60,1
image4494.jpg,Food,60,1
image4552.jpg,Food,60,1
image5301.jpg,Attire,60,1
image10790.jpg,Decorationandsignage,53,1
image3458.jpg,Attire,76,1
image6748.jpg,Food,60,1
image5396.jpg,Food,60,1
image9922.jpg,Attire,53,1
image5260.jpg,Food,54,1
image10803.jpg,misc,60,1
image7200.jpg,misc,60,1
image6801.jpg,Attire,104,1
image2409.jpg,Food,60,1
image7712.jpg,Attire,107,1
image6363.jpg,Food,60,1
image10181.jpg,Food,60,1
image9083.jpg,Attire,60,1
image10775.jpg,Food,53,1
image8776.jpg,Attire,60,1
image4155.jpg,Decorationandsignage,53,1
image8401.jpg,Attire,66,1
image4106.jpg,Food,53,1
image1156.jpg,misc,119,1
image4525.jpg,misc,60,1
image9357.jpg,Food,120,1
image128.jpg,Food,52,1
image6486.jpg,misc,53,1
image4715.jpg,misc,60,1
image1081.jpg,Attire,53,1
image9026.jpg,Food,53,1
image7867.jpg,misc,120,1
image2651.jpg,Attire,80,1
image4615.jpg,Attire,120,1
image1483.jpg,Food,80,1
image8129.jpg,Food,53,1
image9537.jpg,Attire,107,1
image2791.jpg,misc,53,1
image236.jpg,misc,53,1
image8289.jpg,Food,80,1
image9302.jpg,misc,53,1
image5543.jpg,Food,53,1
image6477.jpg,Attire,52,1
image289.jpg,Attire,53,1
image8511.jpg,Attire,80,1
image4041.jpg,Attire,107,1
image6951.jpg,Food,60,1
image4797.jpg,Food,45,1
image10714.jpg,misc,53,1
image9814.jpg,Attire,120,1
image8074.jpg,Food,80,1
image5719.jpg,Food,117,1
image9843.jpg,misc,107,1
image5762.jpg,Attire,60,1
image8162.jpg,Attire,120,1
image10870.jpg,Food,59,1
image10543.jpg,misc,53,1
image5010.jpg,Decorationandsignage,59,1
image3956.jpg,Attire,53,1
image10279.jpg,Attire,60,1
image7617.jpg,Attire,80,1
image3914.jpg,misc,60,1
image5489.jpg,Food,107,1
image1241.jpg,Food,53,1
image6779.jpg,Food,60,1
image6178.jpg,Decorationandsignage,60,1
image4368.jpg,Attire,41,1
image285.jpg,Decorationandsignage,53,1
image7204.jpg,Food,80,1
image2115.jpg,Decorationandsignage,53,1
image7251.jpg,Food,80,1
image8353.jpg,Food,53,1
image5128.jpg,Attire,60,1
image2971.jpg,misc,60,1
image8594.jpg,Food,58,1
image9722.jpg,misc,53,1
image5512.jpg,Food,60,1
image2088.jpg,Food,80,1
image9237.jpg,Attire,81,1
image4603.jpg,misc,53,1
image1888.jpg,Attire,80,1
image5532.jpg,Food,61,1
image8515.jpg,Decorationandsignage,53,1
image6144.jpg,Food,53,1
image1028.jpg,Food,50,1
image4856.jpg,Food,60,1
image4061.jpg,Decorationandsignage,54,1
image4865.jpg,misc,60,1
image6086.jpg,misc,80,1
image449.jpg,Attire,53,1
image5911.jpg,misc,60,1
image1782.jpg,Food,107,1
image5622.jpg,Attire,120,1
image8195.jpg,Food,60,1
image10644.jpg,Attire,120,1
image277.jpg,Attire,77,1
image8799.jpg,Attire,56,1
image9564.jpg,Food,50,1
image9262.jpg,Attire,50,1
image9861.jpg,Food,60,1
image4785.jpg,Food,54,1
image7191.jpg,misc,71,1
image9367.jpg,misc,60,1
image10118.jpg,Attire,107,1
image9541.jpg,misc,46,1
image7109.jpg,misc,60,1
image10111.jpg,Decorationandsignage,60,1
image1663.jpg,misc,53,1
image6126.jpg,Decorationandsignage,53,1
image4062.jpg,Attire,83,1
image9316.jpg,Food,120,1
image7490.jpg,misc,53,1
image3210.jpg,misc,120,1
image9758.jpg,Decorationandsignage,45,1
image9826.jpg,misc,107,1
image2546.jpg,Attire,56,1
image4290.jpg,Attire,120,1
image7580.jpg,misc,47,1
image10083.jpg,Attire,112,1
image8471.jpg,misc,54,1
image6786.jpg,Decorationandsignage,53,1
image6375.jpg,misc,120,1
image1834.jpg,Decorationandsignage,80,1
image10386.jpg,Attire,142,1
image9903.jpg,Food,53,1
image999.jpg,Food,53,1
image6327.jpg,Attire,107,1
image3770.jpg,misc,57,1
image10032.jpg,Attire,80,1
image8685.jpg,Attire,53,1
image598.jpg,Attire,53,1
image9940.jpg,Attire,80,1
image7229.jpg,Food,53,1
image4500.jpg,Attire,119,1
image2783.jpg,Food,107,1
image1307.jpg,misc,42,1
image9560.jpg,Food,54,1
image7126.jpg,misc,115,1
image6731.jpg,Food,53,1
image8895.jpg,Food,110,1
image2600.jpg,Attire,53,1
image2901.jpg,misc,60,1
image785.jpg,Attire,53,1
image715.jpg,Attire,58,1
image4469.jpg,Attire,107,1
image2257.jpg,misc,53,1
image9122.jpg,Food,60,1
image8582.jpg,Decorationandsignage,53,1
image2029.jpg,Food,60,1
image10494.jpg,Attire,60,1
image9394.jpg,Attire,80,1
image10762.jpg,misc,45,1
image4266.jpg,Food,80,1
image9103.jpg,misc,120,1
image9424.jpg,misc,53,1
image7391.jpg,Attire,113,1
image5625.jpg,misc,60,1
image4974.jpg,misc,61,1
image5688.jpg,Food,80,1
image3310.jpg,Food,120,1
image3838.jpg,misc,80,1
image3707.jpg,Food,60,1
image9427.jpg,Food,120,1
image5346.jpg,Attire,64,1
image1698.jpg,Food,45,1
image7465.jpg,Food,53,1
image2667.jpg,Food,80,1
image10547.jpg,Food,76,1
image4154.jpg,Food,45,1
image577.jpg,misc,53,1
image1976.jpg,Food,60,1
image2316.jpg,Attire,60,1
image8014.jpg,Attire,114,1
image6896.jpg,Food,58,1
image7526.jpg,Food,80,1
image8833.jpg,Food,53,1
image9875.jpg,Decorationandsignage,53,1
image3265.jpg,misc,80,1
image10729.jpg,Attire,65,1
image8100.jpg,Attire,53,1
image5524.jpg,Food,60,1
image6012.jpg,Attire,41,1
image10332.jpg,Food,80,1
image7027.jpg,Attire,53,1
image1136.jpg,Decorationandsignage,120,1
image2290.jpg,Food,60,1
image5739.jpg,misc,53,1
image9997.jpg,Food,60,1
image5559.jpg,Food,107,1
image9803.jpg,Food,107,1
image9088.jpg,Attire,85,1
image4994.jpg,Food,60,1
image210.jpg,Attire,102,1
image3330.jpg,Food,120,1
image10523.jpg,Attire,53,1
image2529.jpg,misc,60,1
image4202.jpg,Food,53,1
image9381.jpg,Food,78,1
image5863.jpg,Food,60,1
image413.jpg,Food,53,1
image5919.jpg,misc,107,1
image778.jpg,misc,58,1
image834.jpg,Food,60,1
image5908.jpg,Food,120,1
image1823.jpg,misc,107,1
image25.jpg,Food,107,1
image9750.jpg,Attire,107,1
image5121.jpg,Attire,64,1
image3696.jpg,Decorationandsignage,60,1
image9471.jpg,misc,126,1
image4548.jpg,misc,53,1
image5131.jpg,Food,58,1
image10013.jpg,Food,128,1
image7779.jpg,Attire,103,1
image3717.jpg,misc,80,1
image1967.jpg,Attire,45,1
image8484.jpg,misc,53,1
image4137.jpg,Attire,54,1
image760.jpg,misc,53,1
image7021.jpg,Decorationandsignage,60,1
image1089.jpg,Attire,115,1
image6241.jpg,Food,45,1
image5735.jpg,misc,113,1
image9051.jpg,Attire,90,1
image9488.jpg,misc,45,1
image6887.jpg,misc,60,1
image3927.jpg,Food,53,1
image5205.jpg,Decorationandsignage,54,1
image9076.jpg,Food,113,1
image6988.jpg,misc,107,1
image6472.jpg,Decorationandsignage,53,1
image2051.jpg,misc,60,1
image4361.jpg,Attire,107,1
image5564.jpg,Food,96,1
image7327.jpg,Food,60,1
image8176.jpg,Food,60,1
image3045.jpg,Attire,53,1
image6001.jpg,Decorationandsignage,60,1
image5463.jpg,Attire,60,1
image10847.jpg,Food,53,1
image9476.jpg,Food,51,1
image748.jpg,Food,80,1
image327.jpg,misc,60,1
image10329.jpg,misc,52,1
image5358.jpg,Food,107,1
image237.jpg,misc,53,1
image4495.jpg,misc,60,1
image8117.jpg,Food,60,1
image5885.jpg,Attire,64,1
image7454.jpg,Food,53,1
image2262.jpg,Attire,107,1
image628.jpg,misc,107,1
image4893.jpg,Attire,80,1
image8868.jpg,Attire,120,1
image7480.jpg,Food,80,1
image7612.jpg,Food,60,1
image6705.jpg,Attire,53,1
image2215.jpg,Attire,61,1
image7854.jpg,misc,53,1
image8336.jpg,misc,44,1
image2124.jpg,Attire,59,1
image9353.jpg,Attire,120,1
image1317.jpg,Food,53,1
image2693.jpg,Attire,101,1
image1272.jpg,Food,51,1
image5285.jpg,Food,53,1
image8793.jpg,Food,53,1
image4400.jpg,Food,80,1
image7978.jpg,Food,60,1
image6316.jpg,Attire,80,1
image2812.jpg,Attire,104,1
image8769.jpg,Food,80,1
image2249.jpg,Attire,60,1
image3416.jpg,Decorationandsignage,53,1
image5292.jpg,Decorationandsignage,56,1
image4206.jpg,misc,107,1
image6372.jpg,Attire,69,1
image7875.jpg,Decorationandsignage,107,1
image2752.jpg,Food,60,1
image5172.jpg,Food,53,1
image9158.jpg,Food,53,1
image9431.jpg,Attire,109,1
image10890.jpg,Food,60,1
image5113.jpg,Attire,86,1
image2241.jpg,Attire,53,1
image9389.jpg,Attire,53,1
image198.jpg,misc,54,1
image5447.jpg,Food,60,1
image5473.jpg,Attire,120,1
image2993.jpg,Attire,53,1
image9734.jpg,Food,60,1
image2572.jpg,Attire,52,1
image8111.jpg,Attire,112,1
image1387.jpg,Decorationandsignage,60,1
image3931.jpg,Food,107,1
image2842.jpg,Food,53,1
image10711.jpg,Decorationandsignage,120,1
image10751.jpg,Attire,96,1
image6411.jpg,Decorationandsignage,53,1
image1029.jpg,misc,48,1
image7175.jpg,Food,80,1
image330.jpg,Food,60,1
image10574.jpg,Food,53,1
image9263.jpg,Food,80,1
image4705.jpg,Decorationandsignage,60,1
image5438.jpg,misc,53,1
image8447.jpg,Food,130,1
image5297.jpg,misc,103,1
image1472.jpg,Food,53,1
image5507.jpg,Food,53,1
image5661.jpg,misc,60,1
image7357.jpg,misc,60,1
image3157.jpg,Decorationandsignage,107,1
image7688.jpg,misc,53,1
image4927.jpg,misc,115,1
image1290.jpg,Attire,80,1
image5571.jpg,Food,60,1
image1005.jpg,Food,53,1
image129.jpg,Decorationandsignage,60,1
image2902.jpg,Food,107,1
image4729.jpg,misc,63,1
image4579.jpg,Food,55,1
image10661.jpg,misc,66,1
image8219.jpg,Attire,120,1
image9196.jpg,Decorationandsignage,60,1
image7644.jpg,Decorationandsignage,60,1
image5017.jpg,Decorationandsignage,51,1
image8456.jpg,Food,107,1
image6842.jpg,Food,76,1
image3504.jpg,Attire,60,1
image6531.jpg,misc,80,1
image10564.jpg,misc,53,1
image1148.jpg,Food,60,1
image6829.jpg,Attire,124,1
image150.jpg,Food,53,1
image6208.jpg,misc,78,1
image10122.jpg,Attire,53,1
image4148.jpg,Attire,80,1
image9401.jpg,misc,135,1
image4140.jpg,Food,64,1
image8851.jpg,Attire,120,1
image4176.jpg,Attire,73,1
image7748.jpg,Attire,53,1
image5153.jpg,Attire,54,1
image10260.jpg,Attire,106,1
image6396.jpg,Attire,57,1
image4930.jpg,Decorationandsignage,58,1
image10826.jpg,Decorationandsignage,107,1
image1101.jpg,Attire,60,1
image5718.jpg,misc,60,1
image354.jpg,Attire,45,1
image5418.jpg,misc,60,1
image8635.jpg,misc,55,1
image3713.jpg,misc,60,1
image4933.jpg,Food,54,1
image8475.jpg,Decorationandsignage,70,1
image7161.jpg,Food,53,1
image10165.jpg,Food,53,1
image7584.jpg,Attire,120,1
image5179.jpg,Attire,107,1
image9848.jpg,Food,80,1
image2852.jpg,Decorationandsignage,58,1
image3003.jpg,Food,80,1
image7968.jpg,Food,60,1
image9751.jpg,Food,60,1
image2743.jpg,Food,60,1
image4784.jpg,misc,120,1
image7053.jpg,misc,60,1
image7931.jpg,Attire,53,1
image2657.jpg,Decorationandsignage,60,1
image7948.jpg,Food,53,1
image1892.jpg,Decorationandsignage,60,1
image7238.jpg,misc,54,1
image3993.jpg,Decorationandsignage,107,1
image447.jpg,Food,60,1
image6615.jpg,Food,120,1
image6060.jpg,Decorationandsignage,60,1
image887.jpg,Decorationandsignage,80,1
image3973.jpg,Food,120,1
image5200.jpg,Attire,97,1
image6446.jpg,Food,60,1
image8813.jpg,Attire,108,1
image315.jpg,Food,80,1
image4273.jpg,misc,60,1
image10177.jpg,Food,60,1
image9371.jpg,Food,107,1
image10534.jpg,misc,53,1
image1536.jpg,Attire,199,1
image1093.jpg,Attire,60,1
image9714.jpg,Food,54,1
image912.jpg,misc,53,1
image5886.jpg,Attire,90,1
image2905.jpg,Food,53,1
image10117.jpg,Decorationandsignage,113,1
image9377.jpg,Food,60,1
image3833.jpg,misc,58,1
image695.jpg,Food,120,1
image8922.jpg,Attire,120,1
image3365.jpg,Food,53,1
image8031.jpg,misc,60,1
image5887.jpg,Food,53,1
image3469.jpg,Attire,80,1
image9648.jpg,misc,47,1
image10708.jpg,Decorationandsignage,60,1
image8446.jpg,Attire,54,1
image2620.jpg,Food,191,1
image2272.jpg,Food,120,1
image10126.jpg,misc,80,1
image7145.jpg,Decorationandsignage,107,1
image9752.jpg,Food,60,1
image7614.jpg,Food,60,1
image1640.jpg,misc,53,1
image2793.jpg,Attire,120,1
image9075.jpg,Food,54,1
image6310.jpg,Food,80,1
image10328.jpg,Food,120,1
image9716.jpg,Attire,107,1
image1495.jpg,Attire,53,1
image1154.jpg,Food,58,1
image6838.jpg,Food,53,1
image1632.jpg,Food,60,1
image10549.jpg,Food,80,1
image8048.jpg,Decorationandsignage,60,1
image10802.jpg,Food,57,1
image8647.jpg,misc,53,1
image3000.jpg,Decorationandsignage,53,1
image4016.jpg,Decorationandsignage,53,1
image5183.jpg,misc,53,1
image3424.jpg,misc,53,1
image10693.jpg,Food,39,1
image2594.jpg,misc,53,1
image9787.jpg,Decorationandsignage,60,1
image9932.jpg,misc,45,1
image8823.jpg,misc,120,1
image7828.jpg,Decorationandsignage,60,1
image8849.jpg,misc,54,1
image6326.jpg,Food,64,1
image3685.jpg,Decorationandsignage,53,1
image10116.jpg,Attire,60,1
image1289.jpg,Decorationandsignage,60,1
image10199.jpg,misc,67,1
image9399.jpg,Food,53,1
image10132.jpg,Attire,32,1
image7953.jpg,Attire,53,1
image9038.jpg,Food,80,1
image9605.jpg,Attire,142,1
image2151.jpg,Attire,131,1
image2569.jpg,Food,87,1
image6902.jpg,Attire,127,1
image7904.jpg,Food,60,1
image2847.jpg,Food,53,1
image3264.jpg,Food,80,1
image7972.jpg,Decorationandsignage,60,1
image8890.jpg,Attire,43,1
image2952.jpg,Decorationandsignage,120,1
image5175.jpg,Food,63,1
image2302.jpg,misc,120,1
image5055.jpg,Attire,55,1
image10030.jpg,Attire,53,1
image3881.jpg,Attire,53,1
image6906.jpg,Decorationandsignage,51,1
image8012.jpg,Decorationandsignage,45,1
image4075.jpg,Food,60,1
image8442.jpg,misc,62,1
image7781.jpg,Decorationandsignage,45,1
image7262.jpg,Food,60,1
image7426.jpg,Decorationandsignage,60,1
image8330.jpg,Attire,134,1
image7701.jpg,misc,60,1
image7292.jpg,misc,107,1
image10536.jpg,misc,69,1
image9693.jpg,Attire,80,1
image1402.jpg,Food,58,1
image10513.jpg,Attire,107,1
image1633.jpg,Food,103,1
image698.jpg,Attire,124,1
image10256.jpg,Attire,107,1
image1394.jpg,misc,80,1
image10759.jpg,Food,105,1
image5370.jpg,Food,60,1
image3333.jpg,Food,60,1
image3991.jpg,Attire,53,1
image10259.jpg,Food,107,1
image383.jpg,Attire,80,1
image3139.jpg,Attire,120,1
image2786.jpg,Attire,60,1
image8252.jpg,misc,53,1
image6662.jpg,Attire,53,1
image10434.jpg,Attire,80,1
image10041.jpg,Decorationandsignage,107,1
image10503.jpg,Food,80,1
image5259.jpg,Food,61,1
image7598.jpg,Decorationandsignage,53,1
image7037.jpg,Attire,107,1
image9831.jpg,Decorationandsignage,60,1
image3831.jpg,misc,53,1
image2163.jpg,Food,62,1
image10106.jpg,misc,53,1
image5515.jpg,Attire,107,1
image6184.jpg,Attire,125,1
image10291.jpg,misc,80,1
image6638.jpg,Food,45,1
image2917.jpg,Food,60,1
image829.jpg,misc,60,1
image8659.jpg,Food,120,1
image7750.jpg,Decorationandsignage,60,1
image6042.jpg,Attire,79,1
image8293.jpg,Attire,142,1
image640.jpg,misc,56,1
image1972.jpg,Food,45,1
image3842.jpg,Food,60,1
image8945.jpg,Decorationandsignage,60,1
image9369.jpg,Decorationandsignage,107,1
image3936.jpg,Food,60,1
image5619.jpg,Food,66,1
image3856.jpg,Attire,99,1
image4973.jpg,Decorationandsignage,60,1
image10686.jpg,Food,60,1
image3930.jpg,Attire,78,1
image8359.jpg,Attire,24,1
image9818.jpg,Attire,80,1
image3535.jpg,misc,51,1
image6503.jpg,Decorationandsignage,53,1
image6306.jpg,Food,120,1
image9740.jpg,Food,45,1
image6986.jpg,misc,53,1
image7563.jpg,misc,107,1
image9055.jpg,Decorationandsignage,45,1
image9886.jpg,Attire,53,1
image4166.jpg,Decorationandsignage,48,1
image10335.jpg,Attire,120,1
image4593.jpg,Food,107,1
image10663.jpg,Attire,113,1
image8786.jpg,Food,109,1
image2485.jpg,Food,53,1
image859.jpg,Attire,53,1
image10499.jpg,Decorationandsignage,60,1
image10160.jpg,Attire,60,1
image1067.jpg,Attire,62,1
image3255.jpg,Attire,107,1
image7984.jpg,Food,53,1
image9669.jpg,Attire,115,1
image7388.jpg,Attire,120,1
image7687.jpg,Food,60,1
image8076.jpg,Attire,61,1
image7817.jpg,misc,53,1
image4262.jpg,Attire,53,1
